x,m,v_x,v_y
8.217005729675292969e+00,9.041898846626281738e-01,1.975049376487731934e+00,1.451531291007995605e+00
5.988821983337402344e+00,1.002363920211791992e+00,5.358068466186523438e+00,3.811316013336181641e+00
7.234833717346191406e+00,1.002363920211791992e+00,3.168483018875122070e+00,2.245414018630981445e+00
8.658859252929687500e+00,1.002363920211791992e+00,1.503367662429809570e+00,1.153711795806884766e+00
3.356751441955566406e+00,1.100538134574890137e+00,1.958590698242187500e+01,1.519291591644287109e+01
4.176151752471923828e+00,1.100538134574890137e+00,1.225522422790527344e+01,9.065875053405761719e+00
5.270616531372070312e+00,1.100538134574890137e+00,7.278100013732910156e+00,5.245704174041748047e+00
6.475633621215820312e+00,1.100538134574890137e+00,4.371755599975585938e+00,3.090559720993041992e+00
7.445153236389160156e+00,1.100538134574890137e+00,2.883365631103515625e+00,2.050442218780517578e+00
8.302583694458007812e+00,1.100538134574890137e+00,1.882741928100585938e+00,1.393333673477172852e+00
8.892127037048339844e+00,1.100538134574890137e+00,1.254307270050048828e+00,9.951900839805603027e-01
9.089628219604492188e+00,1.100538134574890137e+00,1.050481319427490234e+00,8.609794974327087402e-01
8.990533828735351562e+00,1.100538134574890137e+00,1.152772307395935059e+00,9.282377958297729492e-01
8.912697792053222656e+00,1.100538134574890137e+00,1.227073311805725098e+00,9.752938151359558105e-01
8.855868339538574219e+00,1.100538134574890137e+00,1.296593666076660156e+00,1.020956397056579590e+00
8.815320968627929688e+00,1.100538134574890137e+00,1.327255845069885254e+00,1.041296243667602539e+00
8.762481689453125000e+00,1.100538134574890137e+00,1.394443392753601074e+00,1.085235714912414551e+00
8.671415328979492188e+00,1.100538134574890137e+00,1.491899371147155762e+00,1.147470116615295410e+00
8.516640663146972656e+00,1.100538134574890137e+00,1.644365310668945312e+00,1.243923425674438477e+00
8.361573219299316406e+00,1.100538134574890137e+00,1.806970477104187012e+00,1.343503594398498535e+00
2.782876014709472656e+00,1.198712706565856934e+00,2.899906349182128906e+01,2.342258453369140625e+01
3.653530597686767578e+00,1.198712706565856934e+00,1.636223602294921875e+01,1.242253303527832031e+01
4.652778625488281250e+00,1.198712706565856934e+00,9.637908935546875000e+00,6.988164901733398438e+00
5.454779148101806641e+00,1.198712706565856934e+00,6.719610214233398438e+00,4.812531471252441406e+00
6.137970924377441406e+00,1.198712706565856934e+00,5.033345699310302734e+00,3.568942785263061523e+00
6.624776840209960938e+00,1.198712706565856934e+00,4.102126598358154297e+00,2.892113685607910156e+00
6.981204509735107422e+00,1.198712706565856934e+00,3.535218477249145508e+00,2.498790740966796875e+00
7.205727577209472656e+00,1.198712706565856934e+00,3.197134256362915039e+00,2.262391567230224609e+00
7.324532508850097656e+00,1.198712706565856934e+00,3.047226190567016602e+00,2.162987470626831055e+00
7.349740982055664062e+00,1.198712706565856934e+00,3.012768030166625977e+00,2.138788461685180664e+00
7.303171157836914062e+00,1.198712706565856934e+00,3.067288875579833984e+00,2.173648118972778320e+00
7.213497638702392578e+00,1.198712706565856934e+00,3.187871217727661133e+00,2.255038022994995117e+00
7.105746746063232422e+00,1.198712706565856934e+00,3.347583055496215820e+00,2.368127584457397461e+00
6.990990161895751953e+00,1.198712706565856934e+00,3.522093057632446289e+00,2.490384340286254883e+00
6.879012107849121094e+00,1.198712706565856934e+00,3.685865402221679688e+00,2.600144624710083008e+00
