x,m,v_x,v_y
8.199396133422851562e+00,8.060152530670166016e-01,2.173022747039794922e+00,1.557374358177185059e+00
9.107483863830566406e+00,8.060152530670166016e-01,1.261351466178894043e+00,9.801129698753356934e-01
5.852134704589843750e+00,9.041898846626281738e-01,5.913375377655029297e+00,4.197999000549316406e+00
6.889860630035400391e+00,9.041898846626281738e-01,3.854555368423461914e+00,2.707667112350463867e+00
8.041472434997558594e+00,9.041898846626281738e-01,2.339317083358764648e+00,1.667386770248413086e+00
9.004018783569335938e+00,9.041898846626281738e-01,1.364951610565185547e+00,1.044903039932250977e+00
9.864809036254882812e+00,9.041898846626281738e-01,4.874905943870544434e-01,4.476182460784912109e-01
9.980350494384765625e+00,9.041898846626281738e-01,2.639677524566650391e-01,2.372176498174667358e-01
4.181683063507080078e+00,1.002363920211791992e+00,1.282290363311767578e+01,9.499739646911621094e+00
5.048463821411132812e+00,1.002363920211791992e+00,8.358934402465820312e+00,6.009700298309326172e+00
6.079524993896484375e+00,1.002363920211791992e+00,5.378162384033203125e+00,3.807191610336303711e+00
6.928605556488037109e+00,1.002363920211791992e+00,3.792693138122558594e+00,2.662833213806152344e+00
7.636549949645996094e+00,1.002363920211791992e+00,2.815000295639038086e+00,1.983436822891235352e+00
8.161964416503906250e+00,1.002363920211791992e+00,2.213741779327392578e+00,1.584066033363342285e+00
8.558429718017578125e+00,1.002363920211791992e+00,1.802002310752868652e+00,1.320833325386047363e+00
8.826813697814941406e+00,1.002363920211791992e+00,1.537673711776733398e+00,1.153497815132141113e+00
9.000991821289062500e+00,1.002363920211791992e+00,1.368370056152343750e+00,1.047233462333679199e+00
9.078803062438964844e+00,1.002363920211791992e+00,1.287987112998962402e+00,9.953633546829223633e-01
9.075971603393554688e+00,1.002363920211791992e+00,1.287637352943420410e+00,9.945774078369140625e-01
9.010025024414062500e+00,1.002363920211791992e+00,1.357295989990234375e+00,1.039884924888610840e+00
8.898003578186035156e+00,1.002363920211791992e+00,1.469866514205932617e+00,1.110545516014099121e+00
8.764752388000488281e+00,1.002363920211791992e+00,1.589259743690490723e+00,1.186723589897155762e+00
8.611780166625976562e+00,1.002363920211791992e+00,1.751491665840148926e+00,1.287704229354858398e+00
8.454759597778320312e+00,1.002363920211791992e+00,1.909798145294189453e+00,1.386902689933776855e+00
8.300843238830566406e+00,1.002363920211791992e+00,2.060281991958618164e+00,1.485236048698425293e+00
8.155317306518554688e+00,1.002363920211791992e+00,2.217362642288208008e+00,1.585960030555725098e+00
8.027181625366210938e+00,1.002363920211791992e+00,2.361205101013183594e+00,1.681257247924804688e+00
7.923109054565429688e+00,1.002363920211791992e+00,2.484405994415283203e+00,1.764105319976806641e+00
7.841464996337890625e+00,1.002363920211791992e+00,2.578455448150634766e+00,1.825501084327697754e+00
7.788143634796142578e+00,1.002363920211791992e+00,2.627743244171142578e+00,1.858162522315979004e+00
7.760699272155761719e+00,1.002363920211791992e+00,2.672010898590087891e+00,1.888065576553344727e+00
7.743514060974121094e+00,1.002363920211791992e+00,2.693000316619873047e+00,1.903513669967651367e+00
7.702256202697753906e+00,1.002363920211791992e+00,2.730349302291870117e+00,1.926703453063964844e+00
7.626990318298339844e+00,1.002363920211791992e+00,2.820174932479858398e+00,1.985669612884521484e+00
7.618929862976074219e+00,1.002363920211791992e+00,2.830692052841186523e+00,1.993861675262451172e+00
2.439451694488525391e+00,1.100538134574890137e+00,4.012583160400390625e+01,3.313908767700195312e+01
2.956940650939941406e+00,1.100538134574890137e+00,2.711025047302246094e+01,2.158180427551269531e+01
3.659941673278808594e+00,1.100538134574890137e+00,1.722169303894042969e+01,1.315453529357910156e+01
4.422155380249023438e+00,1.100538134574890137e+00,1.131521987915039062e+01,8.287343978881835938e+00
5.084570884704589844e+00,1.100538134574890137e+00,8.216383934020996094e+00,5.934307575225830078e+00
5.659586906433105469e+00,1.100538134574890137e+00,6.414587974548339844e+00,4.576651573181152344e+00
6.108333110809326172e+00,1.100538134574890137e+00,5.309219837188720703e+00,3.749397277832031250e+00
6.428522586822509766e+00,1.100538134574890137e+00,4.655089378356933594e+00,3.278887987136840820e+00
6.619800567626953125e+00,1.100538134574890137e+00,4.300240039825439453e+00,3.019034624099731445e+00
