x,m,v_x,v_y
5.701042652130126953e+00,1.100538134574890137e+00,5.975255966186523438e+00,4.301345348358154297e+00
7.169159889221191406e+00,1.100538134574890137e+00,3.207631826400756836e+00,2.305664300918579102e+00
8.700962066650390625e+00,1.100538134574890137e+00,1.349323749542236328e+00,1.070989966392517090e+00
4.800282478332519531e+00,1.198712706565856934e+00,8.804289817810058594e+00,6.467339515686035156e+00
6.442044258117675781e+00,1.198712706565856934e+00,4.384963989257812500e+00,3.138909816741943359e+00
8.059920310974121094e+00,1.198712706565856934e+00,2.082929134368896484e+00,1.558913111686706543e+00
2.637075901031494141e+00,1.296887516975402832e+00,3.051269912719726562e+01,2.516280746459960938e+01
3.777797698974609375e+00,1.296887516975402832e+00,1.472534179687500000e+01,1.120338630676269531e+01
5.156220436096191406e+00,1.296887516975402832e+00,7.544206619262695312e+00,5.487964630126953125e+00
6.437252998352050781e+00,1.296887516975402832e+00,4.395382404327392578e+00,3.147158145904541016e+00
7.477922439575195312e+00,1.296887516975402832e+00,2.782266378402709961e+00,2.007540702819824219e+00
8.232655525207519531e+00,1.296887516975402832e+00,1.890339374542236328e+00,1.433083653450012207e+00
8.683401107788085938e+00,1.296887516975402832e+00,1.364404082298278809e+00,1.078686356544494629e+00
8.761700630187988281e+00,1.296887516975402832e+00,1.195765018463134766e+00,9.596702456474304199e-01
8.644300460815429688e+00,1.296887516975402832e+00,1.400384426116943359e+00,1.103010416030883789e+00
8.420602798461914062e+00,1.296887516975402832e+00,1.674628853797912598e+00,1.284286856651306152e+00
1.458221554756164551e+00,1.395061492919921875e+00,7.017336273193359375e+01,6.424416351318359375e+01
2.115040779113769531e+00,1.395061492919921875e+00,4.686447143554687500e+01,4.025358963012695312e+01
2.959227561950683594e+00,1.395061492919921875e+00,2.421048355102539062e+01,1.947824478149414062e+01
3.913894653320312500e+00,1.395061492919921875e+00,1.367588710784912109e+01,1.031516647338867188e+01
4.723854541778564453e+00,1.395061492919921875e+00,9.118403434753417969e+00,6.685705661773681641e+00
5.469276428222656250e+00,1.395061492919921875e+00,6.594100475311279297e+00,4.752378940582275391e+00
6.011801242828369141e+00,1.395061492919921875e+00,5.250133991241455078e+00,3.769694089889526367e+00
6.360723972320556641e+00,1.395061492919921875e+00,4.536094188690185547e+00,3.247390031814575195e+00
6.604300975799560547e+00,1.395061492919921875e+00,4.097337245941162109e+00,2.932782173156738281e+00
6.740242004394531250e+00,1.395061492919921875e+00,3.864094018936157227e+00,2.766017675399780273e+00
6.794852256774902344e+00,1.395061492919921875e+00,3.766616106033325195e+00,2.694358825683593750e+00
6.786560058593750000e+00,1.395061492919921875e+00,3.784834146499633789e+00,2.708958148956298828e+00
6.719513416290283203e+00,1.395061492919921875e+00,3.882896423339843750e+00,2.773473739624023438e+00
6.614370346069335938e+00,1.395061492919921875e+00,4.075928211212158203e+00,2.916076660156250000e+00
6.476854801177978516e+00,1.395061492919921875e+00,4.316293716430664062e+00,3.085160255432128906e+00
6.322873592376708984e+00,1.395061492919921875e+00,4.607998847961425781e+00,3.299234390258789062e+00
6.166310310363769531e+00,1.395061492919921875e+00,4.920494556427001953e+00,3.527787208557128906e+00
5.992430210113525391e+00,1.395061492919921875e+00,5.290412425994873047e+00,3.797741174697875977e+00
1.087017297744750977e+00,1.493236899375915527e+00,1.458675537109375000e+02,1.444826354980468750e+02
1.577176094055175781e+00,1.493236899375915527e+00,7.306062316894531250e+01,6.606175994873046875e+01
2.175614595413208008e+00,1.493236899375915527e+00,4.425208663940429688e+01,3.749626541137695312e+01
2.784391403198242188e+00,1.493236899375915527e+00,2.736062049865722656e+01,2.228077316284179688e+01
3.291520118713378906e+00,1.493236899375915527e+00,1.917251586914062500e+01,1.504703998565673828e+01
3.681057453155517578e+00,1.493236899375915527e+00,1.552233791351318359e+01,1.185830020904541016e+01
3.950598716735839844e+00,1.493236899375915527e+00,1.341250991821289062e+01,1.011629867553710938e+01
4.119053363800048828e+00,1.493236899375915527e+00,1.227745342254638672e+01,9.178026199340820312e+00
4.190419197082519531e+00,1.493236899375915527e+00,1.183410739898681641e+01,8.811440467834472656e+00
4.198920726776123047e+00,1.493236899375915527e+00,1.178186321258544922e+01,8.770501136779785156e+00
4.176048755645751953e+00,1.493236899375915527e+00,1.192739009857177734e+01,8.877161026000976562e+00
4.141991138458251953e+00,1.493236899375915527e+00,1.213328838348388672e+01,9.047603607177734375e+00
4.084356784820556641e+00,1.493236899375915527e+00,1.251209449768066406e+01,9.340909957885742188e+00
3.992558002471923828e+00,1.493236899375915527e+00,1.311762809753417969e+01,9.851345062255859375e+00
7.721925377845764160e-01,1.591411471366882324e+00,2.375439147949218750e+02,2.576162719726562500e+02
