x,m,v_x,v_y
2.539913177490234375e+00,1.296887516975402832e+00,2.945675468444824219e+01,2.405019950866699219e+01
3.445374965667724609e+00,1.296887516975402832e+00,4.784042358398437500e+00,4.718064308166503906e+00
1.428930282592773438e+00,1.395061492919921875e+00,8.691860961914062500e+01,8.062190246582031250e+01
2.081308841705322266e+00,1.395061492919921875e+00,4.661677169799804688e+01,3.912390136718750000e+01
2.790215492248535156e+00,1.395061492919921875e+00,1.850118446350097656e+01,1.517747879028320312e+01
1.541265487670898438e+00,1.493236899375915527e+00,6.787316131591796875e+01,6.113311004638671875e+01
2.145282030105590820e+00,1.493236899375915527e+00,4.397702789306640625e+01,3.676146316528320312e+01
2.649800777435302734e+00,1.493236899375915527e+00,2.462976837158203125e+01,2.024779129028320312e+01
3.060957670211791992e+00,1.493236899375915527e+00,1.486072444915771484e+01,1.239883899688720703e+01
3.408653974533081055e+00,1.493236899375915527e+00,5.834124565124511719e+00,5.778647899627685547e+00
7.652730941772460938e-01,1.591411471366882324e+00,2.627307434082031250e+02,2.934640197753906250e+02
1.439845085144042969e+00,1.591411471366882324e+00,8.221434020996093750e+01,7.637956237792968750e+01
1.719352960586547852e+00,1.591411471366882324e+00,5.700573730468750000e+01,4.999852371215820312e+01
2.046904802322387695e+00,1.591411471366882324e+00,4.768854522705078125e+01,4.004933547973632812e+01
2.117506980895996094e+00,1.591411471366882324e+00,4.424736785888671875e+01,3.690818786621093750e+01
2.182772397994995117e+00,1.591411471366882324e+00,4.215918350219726562e+01,3.514590454101562500e+01
2.327410221099853516e+00,1.591411471366882324e+00,3.535694885253906250e+01,2.904672431945800781e+01
3.447139263153076172e+00,1.902148842811584473e+00,4.700418472290039062e+00,4.626304149627685547e+00
3.021770477294921875e+00,1.902148842811584473e+00,1.544620132446289062e+01,1.273664474487304688e+01
2.725440025329589844e+00,1.902148842811584473e+00,2.173902130126953125e+01,1.788685035705566406e+01
2.762164592742919922e+00,1.902148842811584473e+00,2.278352928161621094e+01,1.874566268920898438e+01
2.969459295272827148e+00,2.057935237884521484e+00,1.488620948791503906e+01,1.211570930480957031e+01
2.524236440658569336e+00,2.057935237884521484e+00,3.003948020935058594e+01,2.450522232055664062e+01
2.132819175720214844e+00,2.057935237884521484e+00,4.460627746582031250e+01,3.733549499511718750e+01
1.811057806015014648e+00,2.057935237884521484e+00,6.189512634277343750e+01,5.401893615722656250e+01
1.719379425048828125e+00,2.057935237884521484e+00,6.398262786865234375e+01,5.609017562866210938e+01
3.291638851165771484e+00,2.213720321655273438e+00,9.758053779602050781e+00,9.115451812744140625e+00
2.741602659225463867e+00,2.213720321655273438e+00,2.233549880981445312e+01,1.837964630126953125e+01
2.303094863891601562e+00,2.213720321655273438e+00,3.755257415771484375e+01,3.096730995178222656e+01
1.905100107192993164e+00,2.213720321655273438e+00,5.555268859863281250e+01,4.768864822387695312e+01
1.508783817291259766e+00,2.213720321655273438e+00,7.658911895751953125e+01,6.983495330810546875e+01
1.237186908721923828e+00,2.213720321655273438e+00,1.255588760375976562e+02,1.227343826293945312e+02
3.121923446655273438e+00,2.369507551193237305e+00,1.334306049346923828e+01,1.139630317687988281e+01
2.639637947082519531e+00,2.369507551193237305e+00,2.694406700134277344e+01,2.213558769226074219e+01
2.225984096527099609e+00,2.369507551193237305e+00,4.074143600463867188e+01,3.388935089111328125e+01
1.817144632339477539e+00,2.369507551193237305e+00,6.155484390258789062e+01,5.369115066528320312e+01
1.437553405761718750e+00,2.369507551193237305e+00,8.881507873535156250e+01,8.238059997558593750e+01
1.161573886871337891e+00,2.369507551193237305e+00,1.352101745605468750e+02,1.339611206054687500e+02
