x,m,v_x,v_y
2.969867467880249023e+00,1.002363920211791992e+00,2.304917716979980469e+01,1.833937644958496094e+01
3.489100694656372070e+00,1.002363920211791992e+00,1.170929050445556641e+01,1.031376647949218750e+01
3.826216459274291992e+00,1.002363920211791992e+00,2.418959379196166992e+00,2.227235794067382812e+00
1.795524597167968750e+00,1.100538134574890137e+00,7.555077362060546875e+01,6.523851776123046875e+01
2.114966392517089844e+00,1.100538134574890137e+00,5.569222259521484375e+01,4.569844055175781250e+01
2.549275875091552734e+00,1.100538134574890137e+00,3.561793136596679688e+01,2.812475776672363281e+01
2.963451862335205078e+00,1.100538134574890137e+00,2.321810340881347656e+01,1.847103309631347656e+01
3.328891515731811523e+00,1.100538134574890137e+00,1.506005096435546875e+01,1.269601249694824219e+01
3.560451030731201172e+00,1.100538134574890137e+00,1.008433914184570312e+01,9.066900253295898438e+00
3.675564289093017578e+00,1.100538134574890137e+00,7.136355876922607422e+00,6.443828105926513672e+00
3.776557445526123047e+00,1.100538134574890137e+00,4.989832878112792969e+00,4.769410610198974609e+00
3.814314842224121094e+00,1.100538134574890137e+00,3.917801141738891602e+00,3.742862224578857422e+00
3.820078372955322266e+00,1.100538134574890137e+00,3.763369083404541016e+00,3.590314149856567383e+00
3.804772853851318359e+00,1.100538134574890137e+00,4.172451496124267578e+00,3.988332509994506836e+00
3.767333030700683594e+00,1.100538134574890137e+00,5.285107612609863281e+00,5.045188903808593750e+00
3.701878547668457031e+00,1.100538134574890137e+00,6.749132156372070312e+00,6.205801963806152344e+00
3.606644630432128906e+00,1.100538134574890137e+00,8.147400856018066406e+00,7.133397102355957031e+00
3.578441858291625977e+00,1.100538134574890137e+00,9.599714279174804688e+00,8.667579650878906250e+00
3.502856016159057617e+00,1.100538134574890137e+00,1.143441104888916016e+01,1.012436008453369141e+01
3.423368930816650391e+00,1.100538134574890137e+00,1.309075546264648438e+01,1.130632495880126953e+01
3.348591804504394531e+00,1.100538134574890137e+00,1.463953208923339844e+01,1.241833591461181641e+01
3.268301486968994141e+00,1.100538134574890137e+00,1.626731872558593750e+01,1.351030635833740234e+01
3.200845241546630859e+00,1.100538134574890137e+00,1.766132354736328125e+01,1.443978977203369141e+01
3.148956298828125000e+00,1.100538134574890137e+00,1.874043464660644531e+01,1.519185733795166016e+01
3.109710454940795898e+00,1.100538134574890137e+00,1.963136863708496094e+01,1.580637168884277344e+01
3.080590963363647461e+00,1.100538134574890137e+00,2.030341720581054688e+01,1.628496360778808594e+01
3.046170711517333984e+00,1.100538134574890137e+00,2.108378982543945312e+01,1.685033798217773438e+01
2.973820209503173828e+00,1.100538134574890137e+00,2.293487358093261719e+01,1.825095558166503906e+01
2.894560813903808594e+00,1.100538134574890137e+00,2.519625854492187500e+01,2.006073570251464844e+01
1.424768209457397461e+00,1.198712706565856934e+00,1.265452117919921875e+02,1.174639511108398438e+02
1.816267490386962891e+00,1.198712706565856934e+00,7.600496673583984375e+01,6.524827575683593750e+01
2.146039247512817383e+00,1.198712706565856934e+00,5.401539230346679688e+01,4.414529800415039062e+01
2.408960819244384766e+00,1.198712706565856934e+00,4.113462066650390625e+01,3.289609146118164062e+01
2.600867748260498047e+00,1.198712706565856934e+00,3.399242782592773438e+01,2.683814048767089844e+01
2.730079174041748047e+00,1.198712706565856934e+00,3.023577880859375000e+01,2.398472404479980469e+01
2.807144641876220703e+00,1.198712706565856934e+00,2.786600494384765625e+01,2.219542694091796875e+01
2.835597991943359375e+00,1.198712706565856934e+00,2.697622108459472656e+01,2.149791145324707031e+01
2.827993392944335938e+00,1.198712706565856934e+00,2.722552108764648438e+01,2.169535255432128906e+01
2.791891574859619141e+00,1.198712706565856934e+00,2.830496597290039062e+01,2.252748870849609375e+01
2.734155178070068359e+00,1.198712706565856934e+00,3.011249732971191406e+01,2.389289093017578125e+01
2.669907569885253906e+00,1.198712706565856934e+00,3.200093841552734375e+01,2.531792259216308594e+01
2.600408077239990234e+00,1.198712706565856934e+00,3.399382781982421875e+01,2.683830261230468750e+01
2.528698444366455078e+00,1.198712706565856934e+00,3.625804901123046875e+01,2.864408874511718750e+01
2.466660022735595703e+00,1.198712706565856934e+00,3.854471206665039062e+01,3.058780288696289062e+01
2.412801265716552734e+00,1.198712706565856934e+00,4.094298553466796875e+01,3.272629547119140625e+01
2.369706153869628906e+00,1.198712706565856934e+00,4.284239959716796875e+01,3.440958404541015625e+01
2.334176301956176758e+00,1.198712706565856934e+00,4.458390045166015625e+01,3.592750930786132812e+01
2.306665420532226562e+00,1.198712706565856934e+00,4.584510421752929688e+01,3.699111938476562500e+01
2.281358242034912109e+00,1.198712706565856934e+00,4.705257797241210938e+01,3.803657150268554688e+01
2.243670463562011719e+00,1.198712706565856934e+00,4.896325683593750000e+01,3.967963409423828125e+01
2.177703857421875000e+00,1.198712706565856934e+00,5.231149291992187500e+01,4.262401580810546875e+01
8.790716528892517090e-01,1.296887516975402832e+00,3.600803222656250000e+02,4.100435180664062500e+02
1.137443304061889648e+00,1.296887516975402832e+00,2.067184295654296875e+02,2.104650421142578125e+02
1.407513380050659180e+00,1.296887516975402832e+00,1.296942443847656250e+02,1.208033447265625000e+02
1.658429026603698730e+00,1.296887516975402832e+00,9.157091522216796875e+01,8.087528991699218750e+01
1.819178462028503418e+00,1.296887516975402832e+00,7.567356109619140625e+01,6.490733337402343750e+01
1.931579947471618652e+00,1.296887516975402832e+00,6.696636962890625000e+01,5.643929290771484375e+01
1.994264721870422363e+00,1.296887516975402832e+00,6.288652420043945312e+01,5.257076263427734375e+01
2.011015892028808594e+00,1.296887516975402832e+00,6.183635330200195312e+01,5.155836105346679688e+01
1.998966813087463379e+00,1.296887516975402832e+00,6.258329010009765625e+01,5.227759933471679688e+01
1.966343641281127930e+00,1.296887516975402832e+00,6.461135101318359375e+01,5.421727752685546875e+01
1.920694112777709961e+00,1.296887516975402832e+00,6.768537139892578125e+01,5.711642837524414062e+01
1.873540878295898438e+00,1.296887516975402832e+00,7.110966491699218750e+01,6.043991851806640625e+01
1.827072143554687500e+00,1.296887516975402832e+00,7.497839355468750000e+01,6.421648406982421875e+01
1.786838531494140625e+00,1.296887516975402832e+00,7.848217010498046875e+01,6.766390991210937500e+01
1.755645751953125000e+00,1.296887516975402832e+00,8.103411865234375000e+01,7.014682006835937500e+01
1.730244636535644531e+00,1.296887516975402832e+00,8.316269683837890625e+01,7.226593017578125000e+01
1.710762262344360352e+00,1.296887516975402832e+00,7.287036895751953125e+01,6.369394302368164062e+01
