x,m,v_x,v_y
4.162208557128906250e+00,1.002363920211791992e+00,8.521230697631835938e+00,6.303549289703369141e+00
4.901172637939453125e+00,1.002363920211791992e+00,3.342315435409545898e+00,3.044314861297607422e+00
2.426849842071533203e+00,1.100538134574890137e+00,3.649707412719726562e+01,2.567056274414062500e+01
2.938582897186279297e+00,1.100538134574890137e+00,2.365420913696289062e+01,1.591584491729736328e+01
3.635659217834472656e+00,1.100538134574890137e+00,1.341014480590820312e+01,9.059406280517578125e+00
4.388002395629882812e+00,1.100538134574890137e+00,6.860381603240966797e+00,5.353467941284179688e+00
4.925404071807861328e+00,1.100538134574890137e+00,3.198342561721801758e+00,2.958521604537963867e+00
5.165378093719482422e+00,1.100538134574890137e+00,1.605579137802124023e+00,1.687531232833862305e+00
5.100899696350097656e+00,1.100538134574890137e+00,2.082428216934204102e+00,2.149784564971923828e+00
1.990319013595581055e+00,1.198712706565856934e+00,4.585910034179687500e+01,3.353636169433593750e+01
2.597197055816650391e+00,1.198712706565856934e+00,3.124045181274414062e+01,2.166873168945312500e+01
3.176569461822509766e+00,1.198712706565856934e+00,1.950024032592773438e+01,1.295834732055664062e+01
3.649940013885498047e+00,1.198712706565856934e+00,1.323345088958740234e+01,8.953310012817382812e+00
4.057349205017089844e+00,1.198712706565856934e+00,9.385322570800781250e+00,6.795891761779785156e+00
4.348927974700927734e+00,1.198712706565856934e+00,7.105038166046142578e+00,5.487641334533691406e+00
4.541141510009765625e+00,1.198712706565856934e+00,5.826496601104736328e+00,4.671057224273681641e+00
4.640504837036132812e+00,1.198712706565856934e+00,5.168748855590820312e+00,4.233398914337158203e+00
4.679146289825439453e+00,1.198712706565856934e+00,4.867896556854248047e+00,4.028868198394775391e+00
4.671272754669189453e+00,1.198712706565856934e+00,4.928503513336181641e+00,4.068802833557128906e+00
4.630764961242675781e+00,1.198712706565856934e+00,5.241800785064697266e+00,4.283710002899169922e+00
4.571262359619140625e+00,1.198712706565856934e+00,5.627861499786376953e+00,4.552484512329101562e+00
4.491393089294433594e+00,1.198712706565856934e+00,6.192155838012695312e+00,4.928963661193847656e+00
4.404796600341796875e+00,1.198712706565856934e+00,6.746526241302490234e+00,5.280650138854980469e+00
4.319632053375244141e+00,1.198712706565856934e+00,7.308928012847900391e+00,5.595541477203369141e+00
4.244353294372558594e+00,1.198712706565856934e+00,7.875827789306640625e+00,5.904655933380126953e+00
4.191755294799804688e+00,1.198712706565856934e+00,8.266134262084960938e+00,6.134526252746582031e+00
4.157121181488037109e+00,1.198712706565856934e+00,8.561923027038574219e+00,6.330561637878417969e+00
4.122764110565185547e+00,1.198712706565856934e+00,8.820489883422851562e+00,6.476598739624023438e+00
4.075922966003417969e+00,1.198712706565856934e+00,9.213300704956054688e+00,6.698099136352539062e+00
4.002013206481933594e+00,1.198712706565856934e+00,9.857362747192382812e+00,7.052870273590087891e+00
3.896014690399169922e+00,1.198712706565856934e+00,1.082799148559570312e+01,7.590326309204101562e+00
1.123423576354980469e+00,1.296887516975402832e+00,1.691049804687500000e+02,1.504563140869140625e+02
1.513321161270141602e+00,1.296887516975402832e+00,9.155147552490234375e+01,7.059317779541015625e+01
2.035984992980957031e+00,1.296887516975402832e+00,5.205447387695312500e+01,3.788951110839843750e+01
2.471428394317626953e+00,1.296887516975402832e+00,3.219842529296875000e+01,2.257367897033691406e+01
2.778502941131591797e+00,1.296887516975402832e+00,2.689592742919921875e+01,1.826795959472656250e+01
3.033099651336669922e+00,1.296887516975402832e+00,2.192354011535644531e+01,1.468040847778320312e+01
3.193068981170654297e+00,1.296887516975402832e+00,1.924274063110351562e+01,1.277390861511230469e+01
3.271729230880737305e+00,1.296887516975402832e+00,1.806822013854980469e+01,1.195406055450439453e+01
3.300587177276611328e+00,1.296887516975402832e+00,1.764240264892578125e+01,1.169134902954101562e+01
3.285951375961303711e+00,1.296887516975402832e+00,1.785594940185546875e+01,1.182242965698242188e+01
3.245893239974975586e+00,1.296887516975402832e+00,1.839922523498535156e+01,1.216110324859619141e+01
3.199288845062255859e+00,1.296887516975402832e+00,1.912716293334960938e+01,1.268545722961425781e+01
3.148943901062011719e+00,1.296887516975402832e+00,1.990030670166015625e+01,1.323451519012451172e+01
3.103443384170532227e+00,1.296887516975402832e+00,2.034775543212890625e+01,1.357737350463867188e+01
3.057832717895507812e+00,1.296887516975402832e+00,2.144000816345214844e+01,1.432564640045166016e+01
3.020706653594970703e+00,1.296887516975402832e+00,2.147758674621582031e+01,1.439251422882080078e+01
2.981813907623291016e+00,1.296887516975402832e+00,2.279249763488769531e+01,1.528906822204589844e+01
2.933422803878784180e+00,1.296887516975402832e+00,2.372839736938476562e+01,1.596769332885742188e+01
