x,m,v_x,v_y
5.734972000122070312e+00,9.041898846626281738e-01,6.615820884704589844e+00,5.570338249206542969e+00
6.753587722778320312e+00,9.041898846626281738e-01,3.277941942214965820e+00,2.970499753952026367e+00
4.139069080352783203e+00,1.002363920211791992e+00,1.531699180603027344e+01,1.334359741210937500e+01
4.974017620086669922e+00,1.002363920211791992e+00,9.949899673461914062e+00,8.394777297973632812e+00
5.954064846038818359e+00,1.002363920211791992e+00,5.842845916748046875e+00,4.948147773742675781e+00
6.786695003509521484e+00,1.002363920211791992e+00,2.966495513916015625e+00,2.690350055694580078e+00
2.433087825775146484e+00,1.100538134574890137e+00,4.474267196655273438e+01,4.390167617797851562e+01
2.938419818878173828e+00,1.100538134574890137e+00,3.111135292053222656e+01,2.901818656921386719e+01
3.628096580505371094e+00,1.100538134574890137e+00,2.029974937438964844e+01,1.819355010986328125e+01
4.383062839508056641e+00,1.100538134574890137e+00,1.347351741790771484e+01,1.159145832061767578e+01
5.009302616119384766e+00,1.100538134574890137e+00,9.799457550048828125e+00,8.293825149536132812e+00
5.558252811431884766e+00,1.100538134574890137e+00,7.301177501678466797e+00,6.130655288696289062e+00
5.983197212219238281e+00,1.100538134574890137e+00,5.727218627929687500e+00,4.837291240692138672e+00
6.305220603942871094e+00,1.100538134574890137e+00,4.670611381530761719e+00,4.013880252838134766e+00
6.496357440948486328e+00,1.100538134574890137e+00,3.883303403854370117e+00,3.373612880706787109e+00
6.593578338623046875e+00,1.100538134574890137e+00,3.625778913497924805e+00,3.183582544326782227e+00
6.618056297302246094e+00,1.100538134574890137e+00,3.690987586975097656e+00,3.256765604019165039e+00
6.582496643066406250e+00,1.100538134574890137e+00,3.770819902420043945e+00,3.312564849853515625e+00
6.503477573394775391e+00,1.100538134574890137e+00,3.951048135757446289e+00,3.435358047485351562e+00
6.401611328125000000e+00,1.100538134574890137e+00,4.346866130828857422e+00,3.760473012924194336e+00
6.275806903839111328e+00,1.100538134574890137e+00,4.799114704132080078e+00,4.125469684600830078e+00
6.135485649108886719e+00,1.100538134574890137e+00,5.209148883819580078e+00,4.430275440216064453e+00
6.005923271179199219e+00,1.100538134574890137e+00,5.684056758880615234e+00,4.815454959869384766e+00
5.886449337005615234e+00,1.100538134574890137e+00,5.944808959960937500e+00,5.006296157836914062e+00
5.792885780334472656e+00,1.100538134574890137e+00,6.375786304473876953e+00,5.377180099487304688e+00
5.714734554290771484e+00,1.100538134574890137e+00,6.651378154754638672e+00,5.590134620666503906e+00
5.660784721374511719e+00,1.100538134574890137e+00,6.918041229248046875e+00,5.824996471405029297e+00
5.620675563812255859e+00,1.100538134574890137e+00,7.056053161621093750e+00,5.937576293945312500e+00
5.585177898406982422e+00,1.100538134574890137e+00,7.224242687225341797e+00,6.085309505462646484e+00
5.524291515350341797e+00,1.100538134574890137e+00,7.472494602203369141e+00,6.305914878845214844e+00
5.404647827148437500e+00,1.100538134574890137e+00,7.952150821685791016e+00,6.683432579040527344e+00
5.278156757354736328e+00,1.100538134574890137e+00,8.513607978820800781e+00,7.181426048278808594e+00
2.036105632781982422e+00,1.198712706565856934e+00,6.131078720092773438e+01,6.291689682006835938e+01
2.596430063247680664e+00,1.198712706565856934e+00,3.956721496582031250e+01,3.815106582641601562e+01
3.185149669647216797e+00,1.198712706565856934e+00,2.647847366333007812e+01,2.419041252136230469e+01
3.646116733551025391e+00,1.198712706565856934e+00,2.009903717041015625e+01,1.799973487854003906e+01
4.050724506378173828e+00,1.198712706565856934e+00,1.605477714538574219e+01,1.406250667572021484e+01
4.350263118743896484e+00,1.198712706565856934e+00,1.370846939086914062e+01,1.183103466033935547e+01
4.553075790405273438e+00,1.198712706565856934e+00,1.232303333282470703e+01,1.051925373077392578e+01
4.674526691436767578e+00,1.198712706565856934e+00,1.159821414947509766e+01,9.897158622741699219e+00
4.719225406646728516e+00,1.198712706565856934e+00,1.132018280029296875e+01,9.607258796691894531e+00
4.712213993072509766e+00,1.198712706565856934e+00,1.137373828887939453e+01,9.669220924377441406e+00
4.665344238281250000e+00,1.198712706565856934e+00,1.164568424224853516e+01,9.929777145385742188e+00
4.592432975769042969e+00,1.198712706565856934e+00,1.208956432342529297e+01,1.034557723999023438e+01
4.507519245147705078e+00,1.198712706565856934e+00,1.262520408630371094e+01,1.083331489562988281e+01
4.420897483825683594e+00,1.198712706565856934e+00,1.319952297210693359e+01,1.135407066345214844e+01
4.331762313842773438e+00,1.198712706565856934e+00,1.384296798706054688e+01,1.192555999755859375e+01
4.256225585937500000e+00,1.198712706565856934e+00,1.442402172088623047e+01,1.248819923400878906e+01
4.201455593109130859e+00,1.198712706565856934e+00,1.482072353363037109e+01,1.291648387908935547e+01
4.154845714569091797e+00,1.198712706565856934e+00,1.517296123504638672e+01,1.316540050506591797e+01
4.127328872680664062e+00,1.198712706565856934e+00,1.540546703338623047e+01,1.344829559326171875e+01
4.083671569824218750e+00,1.198712706565856934e+00,1.576294994354248047e+01,1.373494052886962891e+01
4.024750232696533203e+00,1.198712706565856934e+00,1.626626968383789062e+01,1.426329994201660156e+01
3.913793563842773438e+00,1.198712706565856934e+00,1.729176902770996094e+01,1.516471195220947266e+01
1.217717647552490234e+00,1.296887516975402832e+00,1.474113311767578125e+02,1.769922180175781250e+02
1.612720608711242676e+00,1.296887516975402832e+00,9.544078063964843750e+01,1.057333374023437500e+02
2.094219684600830078e+00,1.296887516975402832e+00,5.861433792114257812e+01,5.977452087402343750e+01
2.465474367141723633e+00,1.296887516975402832e+00,4.364797973632812500e+01,4.211388015747070312e+01
2.791517972946166992e+00,1.296887516975402832e+00,3.437525558471679688e+01,3.243538284301757812e+01
3.038914203643798828e+00,1.296887516975402832e+00,2.914907836914062500e+01,2.683923530578613281e+01
3.213922023773193359e+00,1.296887516975402832e+00,2.597223091125488281e+01,2.375701713562011719e+01
3.295156955718994141e+00,1.296887516975402832e+00,2.467764663696289062e+01,2.246588897705078125e+01
3.320036411285400391e+00,1.296887516975402832e+00,2.430907440185546875e+01,2.213615608215332031e+01
3.310470819473266602e+00,1.296887516975402832e+00,2.444421768188476562e+01,2.227102088928222656e+01
3.273527145385742188e+00,1.296887516975402832e+00,2.499920272827148438e+01,2.267626762390136719e+01
3.230932474136352539e+00,1.296887516975402832e+00,2.568256568908691406e+01,2.351152420043945312e+01
3.172230243682861328e+00,1.296887516975402832e+00,2.669754219055175781e+01,2.448966407775878906e+01
3.117957592010498047e+00,1.296887516975402832e+00,2.767524337768554688e+01,2.535944366455078125e+01
3.081520080566406250e+00,1.296887516975402832e+00,2.830260086059570312e+01,2.617038345336914062e+01
3.041260957717895508e+00,1.296887516975402832e+00,2.909544181823730469e+01,2.680393600463867188e+01
3.008207082748413086e+00,1.296887516975402832e+00,2.970535278320312500e+01,2.755018806457519531e+01
2.951599597930908203e+00,1.296887516975402832e+00,3.083375167846679688e+01,2.855362892150878906e+01
2.880068302154541016e+00,1.296887516975402832e+00,3.236996841430664062e+01,3.020422363281250000e+01
2.784536361694335938e+00,1.296887516975402832e+00,3.453440475463867188e+01,3.265123367309570312e+01
2.743511676788330078e+00,1.296887516975402832e+00,3.554245376586914062e+01,3.376015090942382812e+01
7.767068147659301758e-01,1.395061492919921875e+00,3.743940734863281250e+02,4.898366699218750000e+02
9.914140701293945312e-01,1.395061492919921875e+00,2.225891418457031250e+02,2.776126403808593750e+02
1.293729782104492188e+00,1.395061492919921875e+00,1.320913696289062500e+02,1.544983673095703125e+02
1.586281538009643555e+00,1.395061492919921875e+00,9.535134124755859375e+01,1.058974990844726562e+02
1.840221643447875977e+00,1.395061492919921875e+00,7.405778503417968750e+01,7.892672729492187500e+01
2.049645900726318359e+00,1.395061492919921875e+00,6.088976669311523438e+01,6.250535202026367188e+01
2.181377887725830078e+00,1.395061492919921875e+00,5.472177124023437500e+01,5.539635467529296875e+01
2.254721641540527344e+00,1.395061492919921875e+00,5.159689712524414062e+01,5.175599670410156250e+01
2.288554668426513672e+00,1.395061492919921875e+00,5.020126724243164062e+01,5.022063446044921875e+01
2.293094873428344727e+00,1.395061492919921875e+00,5.000917434692382812e+01,5.002119445800781250e+01
2.281861305236816406e+00,1.395061492919921875e+00,5.048192596435546875e+01,5.049510574340820312e+01
