x,m,v_x,v_y
2.370342016220092773e+00,1.100538134574890137e+00,2.707213783264160156e+01,1.938142395019531250e+01
2.813799619674682617e+00,1.100538134574890137e+00,1.714316177368164062e+01,1.313494491577148438e+01
1.950067520141601562e+00,1.198712706565856934e+00,5.623381805419921875e+01,4.042039489746093750e+01
2.510468006134033203e+00,1.198712706565856934e+00,2.617106246948242188e+01,1.900683593750000000e+01
1.119923830032348633e+00,1.296887516975402832e+00,1.684787139892578125e+02,1.497482757568359375e+02
1.508591651916503906e+00,1.296887516975402832e+00,9.521795654296875000e+01,7.342951965332031250e+01
1.997283935546875000e+00,1.296887516975402832e+00,5.000307464599609375e+01,3.579566192626953125e+01
2.407777070999145508e+00,1.296887516975402832e+00,2.842336082458496094e+01,2.045701599121093750e+01
2.683851718902587891e+00,1.296887516975402832e+00,1.935288810729980469e+01,1.442183780670166016e+01
2.902911424636840820e+00,1.296887516975402832e+00,1.277021598815917969e+01,1.018722152709960938e+01
2.955780029296875000e+00,1.296887516975402832e+00,5.924225330352783203e+00,4.769463539123535156e+00
2.947498559951782227e+00,1.296887516975402832e+00,1.096509838104248047e+01,8.896399497985839844e+00
2.924683094024658203e+00,1.296887516975402832e+00,1.156531429290771484e+01,9.331844329833984375e+00
2.891591787338256836e+00,1.296887516975402832e+00,1.290390205383300781e+01,1.023478031158447266e+01
2.850009202957153320e+00,1.296887516975402832e+00,1.511045646667480469e+01,1.172395324707031250e+01
2.808830261230468750e+00,1.296887516975402832e+00,1.702565383911132812e+01,1.302683258056640625e+01
2.755001544952392578e+00,1.296887516975402832e+00,2.065913391113281250e+01,1.564380455017089844e+01
2.662415504455566406e+00,1.296887516975402832e+00,1.852640342712402344e+01,1.376963520050048828e+01
2.622287273406982422e+00,1.296887516975402832e+00,2.340591812133789062e+01,1.727252769470214844e+01
9.356793165206909180e-01,1.395061492919921875e+00,2.665934753417968750e+02,2.627966003417968750e+02
1.198422193527221680e+00,1.395061492919921875e+00,1.539263610839843750e+02,1.337971496582031250e+02
1.476903915405273438e+00,1.395061492919921875e+00,8.837011718750000000e+01,6.829151153564453125e+01
1.754171490669250488e+00,1.395061492919921875e+00,5.965813827514648438e+01,4.405635070800781250e+01
1.956960082054138184e+00,1.395061492919921875e+00,5.585911178588867188e+01,4.012881469726562500e+01
2.081396102905273438e+00,1.395061492919921875e+00,4.652688598632812500e+01,3.314564895629882812e+01
2.163559675216674805e+00,1.395061492919921875e+00,4.258144760131835938e+01,3.022996330261230469e+01
2.197602033615112305e+00,1.395061492919921875e+00,4.260749816894531250e+01,3.022818756103515625e+01
2.201753616333007812e+00,1.395061492919921875e+00,3.503368377685546875e+01,2.485472488403320312e+01
2.189195156097412109e+00,1.395061492919921875e+00,4.293712615966796875e+01,3.046367263793945312e+01
2.170426130294799805e+00,1.395061492919921875e+00,4.305105209350585938e+01,3.056277275085449219e+01
2.146295309066772461e+00,1.395061492919921875e+00,4.118198394775390625e+01,2.923492622375488281e+01
2.113923549652099609e+00,1.395061492919921875e+00,4.692987442016601562e+01,3.333460235595703125e+01
2.071559429168701172e+00,1.395061492919921875e+00,4.547941589355468750e+01,3.241061401367187500e+01
2.019160270690917969e+00,1.395061492919921875e+00,5.206348037719726562e+01,3.721591949462890625e+01
1.959395885467529297e+00,1.395061492919921875e+00,5.563488006591796875e+01,3.995513534545898438e+01
1.889984607696533203e+00,1.395061492919921875e+00,5.965221786499023438e+01,4.314905166625976562e+01
7.862941026687622070e-01,1.493236899375915527e+00,3.688708496093750000e+02,3.976322631835937500e+02
9.284994006156921387e-01,1.493236899375915527e+00,2.359450683593750000e+02,2.279764709472656250e+02
1.086236715316772461e+00,1.493236899375915527e+00,2.204065704345703125e+02,2.002733306884765625e+02
1.213705539703369141e+00,1.493236899375915527e+00,1.566516265869140625e+02,1.350318908691406250e+02
1.315844535827636719e+00,1.493236899375915527e+00,1.210851058959960938e+02,1.006095352172851562e+02
1.395213127136230469e+00,1.493236899375915527e+00,1.136775665283203125e+02,9.174864196777343750e+01
1.440287470817565918e+00,1.493236899375915527e+00,9.855045318603515625e+01,7.839018249511718750e+01
1.463903307914733887e+00,1.493236899375915527e+00,1.042512054443359375e+02,8.265378570556640625e+01
1.464944124221801758e+00,1.493236899375915527e+00,1.040370788574218750e+02,8.245228576660156250e+01
1.452071905136108398e+00,1.493236899375915527e+00,9.036677551269531250e+01,7.188746643066406250e+01
1.426016211509704590e+00,1.493236899375915527e+00,9.462690734863281250e+01,7.543288421630859375e+01
1.394600033760070801e+00,1.493236899375915527e+00,1.133361816406250000e+02,9.129982757568359375e+01
1.347605466842651367e+00,1.493236899375915527e+00,1.233369750976562500e+02,1.011378936767578125e+02
6.586430668830871582e-01,1.591411471366882324e+00,4.893593444824218750e+02,5.701833496093750000e+02
7.641903758049011230e-01,1.591411471366882324e+00,3.759384765625000000e+02,4.092561950683593750e+02
8.324650526046752930e-01,1.591411471366882324e+00,3.163622131347656250e+02,3.253300170898437500e+02
8.780681490898132324e-01,1.591411471366882324e+00,2.912618408203125000e+02,2.943544616699218750e+02
9.139047265052795410e-01,1.591411471366882324e+00,2.774767761230468750e+02,2.780734558105468750e+02
9.248578548431396484e-01,1.591411471366882324e+00,2.729246826171875000e+02,2.718435363769531250e+02
9.278137683868408203e-01,1.591411471366882324e+00,2.642660522460937500e+02,2.585377502441406250e+02
9.496848583221435547e-01,1.591411471366882324e+00,2.319345855712890625e+02,2.172077789306640625e+02
2.968187332153320312e+00,2.043280363082885742e+00,4.996142685413360596e-01,3.902367651462554932e-01
2.785377979278564453e+00,2.243404865264892578e+00,1.996989822387695312e+01,1.517994976043701172e+01
2.461621761322021484e+00,2.243404865264892578e+00,2.374720001220703125e+01,1.717005920410156250e+01
2.192186832427978516e+00,2.243404865264892578e+00,4.285678482055664062e+01,3.040545654296875000e+01
2.090528011322021484e+00,2.243404865264892578e+00,4.742971801757812500e+01,3.377565002441406250e+01
2.798862934112548828e+00,2.443529844284057617e+00,1.691001892089843750e+01,1.289017486572265625e+01
2.433767318725585938e+00,2.443529844284057617e+00,2.327456092834472656e+01,1.680071449279785156e+01
2.043523311614990234e+00,2.443529844284057617e+00,5.096319961547851562e+01,3.637205886840820312e+01
1.703152537345886230e+00,2.443529844284057617e+00,6.814916992187500000e+01,5.088039016723632812e+01
1.444126605987548828e+00,2.443529844284057617e+00,9.978686523437500000e+01,7.938687896728515625e+01
1.321557879447937012e+00,2.443529844284057617e+00,1.229673461914062500e+02,1.020696792602539062e+02
2.950120925903320312e+00,2.643655300140380859e+00,5.985396862030029297e+00,4.806028366088867188e+00
2.595026016235351562e+00,2.643655300140380859e+00,2.280035972595214844e+01,1.673040962219238281e+01
2.225647211074829102e+00,2.643655300140380859e+00,3.700223922729492188e+01,2.626408576965332031e+01
1.848604440689086914e+00,2.643655300140380859e+00,5.873673248291015625e+01,4.272342681884765625e+01
1.488736391067504883e+00,2.643655300140380859e+00,9.130519104003906250e+01,7.048928070068359375e+01
1.227142810821533203e+00,2.643655300140380859e+00,1.536752471923828125e+02,1.319138031005859375e+02
1.014640808105468750e+00,2.643655300140380859e+00,2.308182067871093750e+02,2.157835235595703125e+02
8.977130055427551270e-01,2.643655300140380859e+00,2.862211303710937500e+02,2.893994445800781250e+02
2.848490476608276367e+00,2.843779325485229492e+00,1.767050933837890625e+01,1.370253276824951172e+01
2.484402179718017578e+00,2.843779325485229492e+00,2.516898536682128906e+01,1.821632003784179688e+01
2.112555027008056641e+00,2.843779325485229492e+00,4.710387039184570312e+01,3.346298217773437500e+01
1.756016969680786133e+00,2.843779325485229492e+00,6.009469985961914062e+01,4.439054489135742188e+01
1.439078569412231445e+00,2.843779325485229492e+00,9.847615051269531250e+01,7.848034667968750000e+01
1.173598527908325195e+00,2.843779325485229492e+00,1.457052001953125000e+02,1.280907592773437500e+02
9.489644169807434082e-01,2.843779325485229492e+00,2.166761627197265625e+02,2.052896270751953125e+02
7.494254708290100098e-01,2.843779325485229492e+00,2.736527404785156250e+02,2.734577331542968750e+02
6.959825158119201660e-01,2.843779325485229492e+00,4.543079833984375000e+02,5.173543090820312500e+02
2.787502288818359375e+00,3.043905973434448242e+00,1.995104408264160156e+01,1.516630268096923828e+01
2.446596145629882812e+00,3.043905973434448242e+00,2.301919746398925781e+01,1.662991905212402344e+01
2.082555294036865234e+00,3.043905973434448242e+00,4.672108459472656250e+01,3.328818511962890625e+01
1.743725180625915527e+00,3.043905973434448242e+00,7.111493682861328125e+01,5.268025588989257812e+01
1.442803859710693359e+00,3.043905973434448242e+00,9.948551177978515625e+01,7.925135803222656250e+01
1.186887383460998535e+00,3.043905973434448242e+00,1.509200592041015625e+02,1.321373291015625000e+02
9.765034317970275879e-01,3.043905973434448242e+00,2.486043548583984375e+02,2.361805877685546875e+02
7.912103533744812012e-01,3.043905973434448242e+00,2.400905151367187500e+02,2.441362609863281250e+02
6.894929409027099609e-01,3.043905973434448242e+00,4.582104187011718750e+02,5.278961791992187500e+02
2.776191949844360352e+00,3.244030952453613281e+00,2.019561576843261719e+01,1.531838226318359375e+01
2.449659109115600586e+00,3.244030952453613281e+00,2.300281715393066406e+01,1.662001228332519531e+01
2.102729797363281250e+00,3.244030952453613281e+00,4.763126754760742188e+01,3.387069702148437500e+01
1.781120061874389648e+00,3.244030952453613281e+00,6.443455505371093750e+01,4.737279129028320312e+01
1.467385888099670410e+00,3.244030952453613281e+00,8.610889434814453125e+01,6.667618560791015625e+01
1.236373901367187500e+00,3.244030952453613281e+00,1.517764282226562500e+02,1.299670562744140625e+02
1.033794999122619629e+00,3.244030952453613281e+00,2.264108428955078125e+02,2.116740112304687500e+02
8.527989387512207031e-01,3.244030952453613281e+00,3.018699035644531250e+02,3.031616516113281250e+02
7.336129546165466309e-01,3.244030952453613281e+00,4.166565551757812500e+02,4.696802368164062500e+02
6.191494464874267578e-01,3.244030952453613281e+00,5.594420776367187500e+02,6.674985961914062500e+02
5.305412411689758301e-01,3.244030952453613281e+00,7.320651245117187500e+02,8.611132812500000000e+02
2.792820930480957031e+00,3.444156408309936523e+00,1.685832595825195312e+01,1.282019042968750000e+01
2.478425025939941406e+00,3.444156408309936523e+00,2.492733573913574219e+01,1.802906417846679688e+01
2.160785675048828125e+00,3.444156408309936523e+00,4.253824234008789062e+01,3.020150756835937500e+01
1.849017262458801270e+00,3.444156408309936523e+00,5.889320373535156250e+01,4.285805511474609375e+01
1.548132300376892090e+00,3.444156408309936523e+00,9.294110107421875000e+01,7.177630615234375000e+01
1.306640148162841797e+00,3.444156408309936523e+00,1.181074142456054688e+02,9.856465148925781250e+01
1.105906367301940918e+00,3.444156408309936523e+00,2.261361541748046875e+02,2.052081604003906250e+02
9.402183890342712402e-01,3.444156408309936523e+00,2.688014221191406250e+02,2.661726684570312500e+02
7.952644228935241699e-01,3.444156408309936523e+00,3.658295593261718750e+02,3.923743896484375000e+02
6.822039484977722168e-01,3.444156408309936523e+00,4.760742187500000000e+02,5.534509887695312500e+02
2.842401981353759766e+00,3.644281864166259766e+00,1.759600448608398438e+01,1.361426734924316406e+01
2.536160469055175781e+00,3.644281864166259766e+00,2.723630905151367188e+01,1.984298133850097656e+01
2.240886211395263672e+00,3.644281864166259766e+00,3.812682723999023438e+01,2.707377433776855469e+01
1.931657195091247559e+00,3.644281864166259766e+00,5.570952224731445312e+01,4.014493560791015625e+01
1.639941215515136719e+00,3.644281864166259766e+00,7.508055114746093750e+01,5.700653076171875000e+01
1.404029607772827148e+00,3.644281864166259766e+00,1.147058105468750000e+02,9.267500305175781250e+01
1.190586805343627930e+00,3.644281864166259766e+00,1.529490203857421875e+02,1.338793182373046875e+02
1.006816625595092773e+00,3.644281864166259766e+00,2.365299987792968750e+02,2.208600006103515625e+02
8.638899922370910645e-01,3.644281864166259766e+00,2.989989318847656250e+02,3.015516052246093750e+02
7.553278803825378418e-01,3.644281864166259766e+00,3.985461120605468750e+02,4.429510803222656250e+02
6.520966291427612305e-01,3.644281864166259766e+00,5.053247070312500000e+02,5.953334960937500000e+02
5.657388567924499512e-01,3.644281864166259766e+00,6.572802734375000000e+02,7.865521240234375000e+02
5.354530811309814453e-01,3.644281864166259766e+00,7.602036132812500000e+02,8.811711425781250000e+02
2.918674468994140625e+00,3.844407081604003906e+00,1.191217136383056641e+01,9.568109512329101562e+00
2.610009670257568359e+00,3.844407081604003906e+00,2.332392883300781250e+01,1.715381813049316406e+01
2.331253528594970703e+00,3.844407081604003906e+00,3.385109329223632812e+01,2.415193939208984375e+01
2.022865772247314453e+00,3.844407081604003906e+00,5.216842269897460938e+01,3.729371261596679688e+01
1.752274990081787109e+00,3.844407081604003906e+00,7.053125000000000000e+01,5.217225646972656250e+01
1.486081480979919434e+00,3.844407081604003906e+00,9.148804473876953125e+01,7.060903930664062500e+01
1.289237618446350098e+00,3.844407081604003906e+00,1.382869720458984375e+02,1.162347335815429688e+02
1.112269043922424316e+00,3.844407081604003906e+00,2.236591949462890625e+02,2.027000732421875000e+02
9.409404397010803223e-01,3.844407081604003906e+00,2.612068176269531250e+02,2.493534851074218750e+02
8.274692893028259277e-01,3.844407081604003906e+00,3.239090270996093750e+02,3.364463806152343750e+02
7.298131585121154785e-01,3.844407081604003906e+00,4.270899658203125000e+02,4.849734191894531250e+02
6.385622620582580566e-01,3.844407081604003906e+00,5.406313476562500000e+02,6.425988769531250000e+02
5.635529756546020508e-01,3.844407081604003906e+00,6.734024658203125000e+02,8.039468383789062500e+02
5.313270688056945801e-01,3.844407081604003906e+00,5.006174316406250000e+02,5.719407958984375000e+02
2.952093601226806641e+00,4.044535160064697266e+00,6.264177799224853516e+00,5.029808998107910156e+00
2.693371295928955078e+00,4.044535160064697266e+00,1.975171661376953125e+01,1.473417091369628906e+01
2.424598217010498047e+00,4.044535160064697266e+00,2.369536781311035156e+01,1.707200241088867188e+01
2.139916658401489258e+00,4.044535160064697266e+00,4.083134078979492188e+01,2.898796272277832031e+01
1.876133918762207031e+00,4.044535160064697266e+00,6.120337677001953125e+01,4.441244506835937500e+01
1.613105416297912598e+00,4.044535160064697266e+00,8.515302276611328125e+01,6.513847351074218750e+01
1.405397772789001465e+00,4.044535160064697266e+00,1.150817031860351562e+02,9.305075073242187500e+01
1.213273525238037109e+00,4.044535160064697266e+00,1.595237426757812500e+02,1.381407623291015625e+02
1.061813950538635254e+00,4.044535160064697266e+00,1.980210723876953125e+02,1.839049835205078125e+02
9.299454092979431152e-01,4.044535160064697266e+00,2.765446472167968750e+02,2.769416503906250000e+02
8.118736147880554199e-01,4.044535160064697266e+00,3.573002319335937500e+02,3.844021911621093750e+02
7.173622846603393555e-01,4.044535160064697266e+00,4.458626098632812500e+02,5.105591735839843750e+02
6.363341808319091797e-01,4.044535160064697266e+00,5.499273071289062500e+02,6.554581298828125000e+02
5.703490376472473145e-01,4.044535160064697266e+00,6.682842407226562500e+02,7.985601806640625000e+02
5.432868599891662598e-01,4.044535160064697266e+00,7.792996215820312500e+02,9.009973754882812500e+02
2.784226894378662109e+00,4.244657993316650391e+00,2.005261039733886719e+01,1.522441101074218750e+01
2.520657777786254883e+00,4.244657993316650391e+00,2.683269500732421875e+01,1.949612998962402344e+01
2.266071796417236328e+00,4.244657993316650391e+00,3.924269866943359375e+01,2.788350868225097656e+01
1.988411664962768555e+00,4.244657993316650391e+00,4.919725799560546875e+01,3.526576232910156250e+01
1.745558619499206543e+00,4.244657993316650391e+00,7.139672851562500000e+01,5.293884658813476562e+01
1.506042838096618652e+00,4.244657993316650391e+00,9.571400451660156250e+01,7.382850646972656250e+01
1.328375577926635742e+00,4.244657993316650391e+00,1.259747009277343750e+02,1.047770767211914062e+02
1.161930918693542480e+00,4.244657993316650391e+00,1.811789550781250000e+02,1.602844238281250000e+02
1.011507272720336914e+00,4.244657993316650391e+00,2.367198791503906250e+02,2.213413391113281250e+02
9.022439122200012207e-01,4.244657993316650391e+00,2.879052124023437500e+02,2.917531738281250000e+02
7.965332269668579102e-01,4.244657993316650391e+00,3.671599121093750000e+02,3.938280029296875000e+02
7.134788632392883301e-01,4.244657993316650391e+00,4.535274963378906250e+02,5.192974243164062500e+02
6.416891813278198242e-01,4.244657993316650391e+00,5.467205200195312500e+02,6.512390747070312500e+02
5.827602744102478027e-01,4.244657993316650391e+00,6.498759765625000000e+02,7.785996093750000000e+02
5.468621850013732910e-01,4.244657993316650391e+00,7.738449707031250000e+02,8.965035400390625000e+02
2.895038843154907227e+00,4.444783210754394531e+00,1.321306705474853516e+01,1.046554946899414062e+01
2.626734733581542969e+00,4.444783210754394531e+00,2.387458038330078125e+01,1.760664939880371094e+01
2.381332397460937500e+00,4.444783210754394531e+00,2.811305427551269531e+01,2.012481689453125000e+01
2.119707107543945312e+00,4.444783210754394531e+00,4.695589065551757812e+01,3.334981536865234375e+01
1.881752610206604004e+00,4.444783210754394531e+00,6.099617767333984375e+01,4.423437500000000000e+01
1.644360184669494629e+00,4.444783210754394531e+00,7.610116577148437500e+01,5.779839706420898438e+01
1.450723767280578613e+00,4.444783210754394531e+00,1.021466293334960938e+02,8.147725677490234375e+01
1.274545669555664062e+00,4.444783210754394531e+00,1.421718139648437500e+02,1.202564773559570312e+02
1.127327084541320801e+00,4.444783210754394531e+00,2.107236938476562500e+02,1.898976135253906250e+02
9.935277700424194336e-01,4.444783210754394531e+00,2.458775634765625000e+02,2.336402893066406250e+02
8.882135748863220215e-01,4.444783210754394531e+00,2.931271362304687500e+02,2.974181213378906250e+02
7.991284132003784180e-01,4.444783210754394531e+00,3.680318908691406250e+02,3.983658752441406250e+02
7.183160185813903809e-01,4.444783210754394531e+00,4.506233215332031250e+02,5.167637329101562500e+02
6.519343852996826172e-01,4.444783210754394531e+00,5.354819335937500000e+02,6.358964843750000000e+02
5.984464287757873535e-01,4.444783210754394531e+00,6.236637573242187500e+02,7.487005004882812500e+02
5.611938238143920898e-01,4.444783210754394531e+00,7.363722534179687500e+02,8.650455322265625000e+02
2.957035064697265625e+00,4.644907951354980469e+00,6.568839073181152344e+00,5.276992321014404297e+00
2.737939357757568359e+00,4.644907951354980469e+00,2.060592269897460938e+01,1.552912425994873047e+01
2.491856098175048828e+00,4.644907951354980469e+00,2.578976821899414062e+01,1.866406250000000000e+01
2.259944438934326172e+00,4.644907951354980469e+00,3.942177581787109375e+01,2.800901794433593750e+01
2.006177425384521484e+00,4.644907951354980469e+00,5.136249542236328125e+01,3.678008270263671875e+01
1.786824226379394531e+00,4.644907951354980469e+00,6.560406494140625000e+01,4.826557922363281250e+01
1.572814702987670898e+00,4.644907951354980469e+00,8.333744812011718750e+01,6.434062194824218750e+01
1.400715351104736328e+00,4.644907951354980469e+00,1.166905593872070312e+02,9.468556213378906250e+01
1.239093780517578125e+00,4.644907951354980469e+00,1.537279510498046875e+02,1.319505920410156250e+02
1.108168125152587891e+00,4.644907951354980469e+00,2.695334472656250000e+02,2.468986968994140625e+02
9.809337258338928223e-01,4.644907951354980469e+00,2.526300659179687500e+02,2.412326965332031250e+02
8.828441500663757324e-01,4.644907951354980469e+00,2.956989746093750000e+02,3.000395812988281250e+02
8.021459579467773438e-01,4.644907951354980469e+00,3.675072631835937500e+02,3.977310180664062500e+02
7.299411892890930176e-01,4.644907951354980469e+00,4.399189453125000000e+02,5.042593994140625000e+02
6.665441393852233887e-01,4.644907951354980469e+00,5.120158081054687500e+02,6.048709716796875000e+02
6.167067289352416992e-01,4.644907951354980469e+00,5.943731079101562500e+02,7.133582153320312500e+02
5.836343169212341309e-01,4.644907951354980469e+00,6.913760375976562500e+02,8.227488403320312500e+02
2.849336147308349609e+00,4.845033645629882812e+00,1.783884429931640625e+01,1.381806945800781250e+01
2.610427379608154297e+00,4.845033645629882812e+00,2.352019309997558594e+01,1.728603172302246094e+01
2.385441064834594727e+00,4.845033645629882812e+00,2.844174957275390625e+01,2.036316299438476562e+01
2.150222301483154297e+00,4.845033645629882812e+00,4.188274383544921875e+01,2.973670578002929688e+01
1.925017476081848145e+00,4.845033645629882812e+00,5.501878738403320312e+01,3.970542526245117188e+01
1.711656928062438965e+00,4.845033645629882812e+00,7.001184844970703125e+01,5.233659744262695312e+01
1.508476257324218750e+00,4.845033645629882812e+00,9.672353363037109375e+01,7.459556579589843750e+01
1.361420631408691406e+00,4.845033645629882812e+00,1.250072708129882812e+02,1.028483352661132812e+02
1.214136838912963867e+00,4.845033645629882812e+00,1.611702270507812500e+02,1.400178222656250000e+02
1.092349767684936523e+00,4.845033645629882812e+00,2.732903747558593750e+02,2.510472259521484375e+02
9.695486426353454590e-01,4.845033645629882812e+00,2.566231384277343750e+02,2.442704925537109375e+02
8.860768675804138184e-01,4.845033645629882812e+00,2.954120788574218750e+02,3.000454101562500000e+02
8.064608573913574219e-01,4.845033645629882812e+00,3.653286437988281250e+02,3.935738220214843750e+02
7.431715726852416992e-01,4.845033645629882812e+00,4.276026306152343750e+02,4.861475830078125000e+02
6.830658912658691406e-01,4.845033645629882812e+00,4.927790527343750000e+02,5.773773193359375000e+02
6.369733810424804688e-01,4.845033645629882812e+00,5.720894775390625000e+02,6.855986938476562500e+02
6.063615679740905762e-01,4.845033645629882812e+00,6.458123779296875000e+02,7.745175170898437500e+02
2.980837821960449219e+00,5.045158863067626953e+00,1.043244600296020508e+00,8.148533701896667480e-01
2.957875728607177734e+00,5.045158863067626953e+00,1.082557487487792969e+01,8.780206680297851562e+00
2.731098175048828125e+00,5.045158863067626953e+00,2.054737472534179688e+01,1.545859432220458984e+01
2.504389524459838867e+00,5.045158863067626953e+00,2.640624809265136719e+01,1.913253021240234375e+01
2.291043281555175781e+00,5.045158863067626953e+00,3.199060249328613281e+01,2.274289894104003906e+01
2.058987617492675781e+00,5.045158863067626953e+00,4.445038986206054688e+01,3.171573257446289062e+01
1.857759833335876465e+00,5.045158863067626953e+00,6.051574707031250000e+01,4.406343078613281250e+01
1.654595732688903809e+00,5.045158863067626953e+00,7.834310150146484375e+01,5.942169570922851562e+01
1.487364530563354492e+00,5.045158863067626953e+00,1.034504013061523438e+02,8.196140289306640625e+01
1.333717703819274902e+00,5.045158863067626953e+00,1.281668243408203125e+02,1.066995544433593750e+02
1.200298070907592773e+00,5.045158863067626953e+00,1.580721893310546875e+02,1.385264892578125000e+02
1.089101791381835938e+00,5.045158863067626953e+00,3.136166076660156250e+02,2.899678649902343750e+02
9.701541662216186523e-01,5.045158863067626953e+00,2.572152404785156250e+02,2.448826599121093750e+02
8.940958976745605469e-01,5.045158863067626953e+00,2.932750854492187500e+02,2.981690673828125000e+02
8.217002749443054199e-01,5.045158863067626953e+00,3.588308410644531250e+02,3.871368103027343750e+02
7.588040828704833984e-01,5.045158863067626953e+00,4.146157531738281250e+02,4.669677734375000000e+02
7.026803493499755859e-01,5.045158863067626953e+00,4.769330444335937500e+02,5.555742797851562500e+02
6.592635512351989746e-01,5.045158863067626953e+00,5.479559326171875000e+02,6.539102783203125000e+02
6.296132206916809082e-01,5.045158863067626953e+00,6.033641357421875000e+02,7.248504638671875000e+02
2.851467132568359375e+00,5.245284557342529297e+00,1.792363929748535156e+01,1.388738059997558594e+01
2.629850864410400391e+00,5.245284557342529297e+00,2.413490295410156250e+01,1.779555130004882812e+01
2.421467304229736328e+00,5.245284557342529297e+00,2.988877487182617188e+01,2.149490356445312500e+01
2.209301471710205078e+00,5.245284557342529297e+00,3.604395675659179688e+01,2.557220840454101562e+01
1.991165518760681152e+00,5.245284557342529297e+00,4.971677780151367188e+01,3.564804077148437500e+01
1.801656126976013184e+00,5.245284557342529297e+00,6.710817718505859375e+01,4.930173873901367188e+01
1.614820718765258789e+00,5.245284557342529297e+00,8.634390258789062500e+01,6.624404907226562500e+01
1.459436893463134766e+00,5.245284557342529297e+00,1.048444290161132812e+02,8.365940856933593750e+01
1.315263867378234863e+00,5.245284557342529297e+00,1.351788482666015625e+02,1.130904006958007812e+02
1.192982196807861328e+00,5.245284557342529297e+00,1.560965118408203125e+02,1.372792205810546875e+02
1.089015483856201172e+00,5.245284557342529297e+00,3.238255920410156250e+02,2.995634460449218750e+02
9.817132353782653809e-01,5.245284557342529297e+00,2.548972167968750000e+02,2.436269073486328125e+02
