x,m,v_x,v_y
1.922600507736206055e+00,1.198712706565856934e+00,4.356950759887695312e+01,2.792549133300781250e+01
1.070813536643981934e+00,1.296887516975402832e+00,1.398041381835937500e+02,1.112560424804687500e+02
1.489590644836425781e+00,1.296887516975402832e+00,7.650872039794921875e+01,5.276470184326171875e+01
1.980615854263305664e+00,1.296887516975402832e+00,3.618756484985351562e+01,2.324607086181640625e+01
9.124212265014648438e-01,1.395061492919921875e+00,2.736280517578125000e+02,2.484830169677734375e+02
1.175703883171081543e+00,1.395061492919921875e+00,1.633182067871093750e+02,1.292093658447265625e+02
1.457210779190063477e+00,1.395061492919921875e+00,9.183076477050781250e+01,6.395950698852539062e+01
1.713429331779479980e+00,1.395061492919921875e+00,6.210960388183593750e+01,4.049079132080078125e+01
1.928191065788269043e+00,1.395061492919921875e+00,4.409104156494140625e+01,2.824600601196289062e+01
2.079348802566528320e+00,1.395061492919921875e+00,2.837629890441894531e+01,1.861330223083496094e+01
2.125207185745239258e+00,1.395061492919921875e+00,2.044801521301269531e+01,1.325320339202880859e+01
2.179874181747436523e+00,1.395061492919921875e+00,2.596553421020507812e+01,1.723736572265625000e+01
2.185353279113769531e+00,1.395061492919921875e+00,2.594235420227050781e+01,1.726883125305175781e+01
2.163766860961914062e+00,1.395061492919921875e+00,2.491905784606933594e+01,1.641411399841308594e+01
2.133347511291503906e+00,1.395061492919921875e+00,2.156704330444335938e+01,1.402218818664550781e+01
2.104241371154785156e+00,1.395061492919921875e+00,1.616325378417968750e+01,1.041896629333496094e+01
2.104916095733642578e+00,1.395061492919921875e+00,2.785464477539062500e+01,1.830132102966308594e+01
2.065205574035644531e+00,1.395061492919921875e+00,2.581788444519042969e+01,1.686481666564941406e+01
2.001927614212036133e+00,1.395061492919921875e+00,3.643360900878906250e+01,2.346957778930664062e+01
1.927371859550476074e+00,1.395061492919921875e+00,4.387072753906250000e+01,2.809934425354003906e+01
1.842025995254516602e+00,1.395061492919921875e+00,4.875930786132812500e+01,3.138413047790527344e+01
